amount,product_name,created_time
24.35,Googl,2020-06-16 13:55:09.570738
24.4,Googl,2020-06-16 14:41:28.370547
24.4,Googl,2020-06-16 15:10:59.781079
24.4,Googl,2020-06-16 16:28:09.540449
24.3,Googl,2020-06-16 17:38:26.836480
24.4,Googl,2020-06-16 17:55:31.314668
24.4,Googl,2020-06-16 18:37:15.336772
24.35,Googl,2020-06-16 20:29:05.573389
24.4,Googl,2020-06-16 21:34:20.311659
24.4,Googl,2020-06-17 10:31:53.794483
24.4,Googl,2020-06-17 12:56:04.392567
24.35,Googl,2020-06-17 12:56:08.234367
24.4,Googl,2020-06-17 14:18:20.536991
24.4,Googl,2020-06-17 16:12:12.948246
24.4,Googl,2020-06-17 16:29:19.774151
24.3,Googl,2020-06-17 18:37:54.962378
24.3,Googl,2020-06-17 19:03:39.079858
24.35,Googl,2020-06-17 23:13:56.380061
24.4,Googl,2020-06-19 04:12:01.530056
24.35,Googl,2020-06-20 03:54:39.958906
24.4,Googl,2020-06-20 06:57:43.896375
24.4,Googl,2020-06-20 08:00:16.408060
24.35,Googl,2020-06-20 13:47:27.310508
24.3,Googl,2020-06-20 15:14:10.543442
24.4,Googl,2020-06-20 17:48:05.910454
24.4,Googl,2020-06-20 19:26:20.508900
24.4,Googl,2020-06-21 00:30:22.516962
24.4,Googl,2020-06-21 11:36:16.009636
24.3,Googl,2020-06-21 15:09:02.600471
24.4,Googl,2020-06-21 19:01:17.292230
24.4,Googl,2020-06-21 19:32:31.908451
24.3,Googl,2020-06-21 20:43:13.489654
24.4,Googl,2020-06-22 06:30:30.338666
24.4,Googl,2020-06-22 08:33:23.700943
24.4,Googl,2020-06-22 10:52:17.024602
24.35,Googl,2020-06-22 14:37:09.954445
24.4,Googl,2020-06-22 14:44:11.163797
24.35,Googl,2020-06-22 21:20:15.215749
24.4,Googl,2020-06-23 00:11:50.749232
24.4,Googl,2020-06-23 15:51:15.417821
24.35,Googl,2020-06-24 00:33:13.715927
24.4,Googl,2020-06-24 07:45:12.847401
24.3,Googl,2020-06-24 17:48:57.973049
24.4,Googl,2020-06-25 12:20:07.551706
24.4,Googl,2020-06-25 19:31:20.018763
24.4,Googl,2020-06-26 13:25:41.735772
24.4,Googl,2020-06-26 16:08:43.389830
24.3,Googl,2020-06-26 22:15:32.053389
24.35,Googl,2020-06-27 20:40:43.353489
24.35,Googl,2020-06-27 20:47:09.580943
24.4,Googl,2020-06-28 09:47:56.310084
24.35,Googl,2020-06-30 16:39:11.258055
24.35,Googl,2020-06-30 21:04:19.423389
24.4,Googl,2020-06-30 21:43:04.879198
24.4,Googl,2020-07-01 10:56:32.874799
24.3,Googl,2020-07-01 11:09:44.237891
24.4,Googl,2020-07-01 13:51:35.500490
24.35,Googl,2020-07-01 15:50:54.320356
24.4,Googl,2020-07-01 19:05:17.511276
24.4,Googl,2020-07-02 02:32:10.094698
24.3,Googl,2020-07-02 12:57:51.482824
24.35,Googl,2020-07-02 16:18:43.620394
24.4,Googl,2020-07-02 17:10:16.402491
24.4,Googl,2020-07-02 17:22:52.660341
24.4,Googl,2020-07-02 18:04:48.891146
24.52,Googl,2020-07-02 18:28:36.762389
24.52,Googl,2020-07-02 22:13:51.655163
24.52,Googl,2020-07-03 12:29:14.577755
24.5,Googl,2020-07-03 16:49:39.748552
24.52,Googl,2020-07-04 05:30:04.336090
24.52,Googl,2020-07-04 10:32:22.965863
24.52,Googl,2020-07-04 16:06:31.307492
24.5,Googl,2020-07-04 19:41:41.568641
24.52,Googl,2020-07-05 08:44:00.875819
24.52,Googl,2020-07-05 08:53:51.791115
24.52,Googl,2020-07-05 17:49:48.650236
24.52,Googl,2020-07-06 13:44:49.634850
24.5,Googl,2020-07-06 15:27:01.602372
24.52,Googl,2020-07-06 16:30:34.010301
24.52,Googl,2020-07-06 16:51:35.399891
24.52,Googl,2020-07-06 20:24:23.359178
24.52,Googl,2020-07-06 21:27:34.360906
24.52,Googl,2020-07-07 08:48:57.143888
24.45,Googl,2020-07-07 13:22:52.384231
24.52,Googl,2020-07-07 14:34:06.404123
24.52,Googl,2020-07-08 00:57:50.305654
24.52,Googl,2020-07-08 08:24:54.225322
24.52,Googl,2020-07-08 11:02:50.171471
24.5,Googl,2020-07-08 12:35:22.258862
24.52,Googl,2020-07-08 17:26:06.616487
24.45,Googl,2020-07-08 20:51:25.541220
24.5,Googl,2020-07-08 21:00:44.232374
24.5,Googl,2020-07-10 22:06:09.600754
24.5,Googl,2020-07-10 22:55:56.437992
24.5,Googl,2020-07-11 09:51:17.708486
24.52,Googl,2020-07-11 10:53:37.640446
24.45,Googl,2020-07-11 15:33:41.021564
24.45,Googl,2020-07-11 16:00:37.029454
24.52,Googl,2020-07-12 21:39:25.049975
24.52,Googl,2020-07-13 05:53:00.256672
24.5,Googl,2020-07-13 18:36:20.497446
24.45,Googl,2020-07-14 07:15:47.753707
24.52,Googl,2020-07-14 14:11:05.849272
24.52,Googl,2020-07-14 15:14:58.494741
24.5,Googl,2020-07-14 17:02:58.738566
24.5,Googl,2020-07-14 17:44:23.647949
24.52,Googl,2020-07-14 18:00:56.714439
24.5,Googl,2020-07-14 18:32:58.731904
24.5,Googl,2020-07-14 19:22:31.046077
24.5,Googl,2020-07-15 08:37:11.050181
24.52,Googl,2020-07-15 19:33:21.191827
24.5,Googl,2020-07-15 21:45:47.605683
24.45,Googl,2020-07-15 22:10:04.671994
24.52,Googl,2020-07-16 07:00:51.555187
24.52,Googl,2020-07-16 07:48:06.310685
24.52,Googl,2020-07-17 17:57:45.673192
24.52,Googl,2020-07-17 18:59:58.747648
24.52,Googl,2020-07-18 14:06:07.699741
24.45,Googl,2020-07-18 15:56:53.989781
24.52,Googl,2020-07-18 18:35:36.351057
24.5,Googl,2020-07-19 17:05:54.106437
24.52,Googl,2020-07-20 15:50:52.201923
24.52,Googl,2020-07-20 16:01:19.326081
24.52,Googl,2020-07-20 16:13:35.777099
24.52,Googl,2020-07-20 18:10:59.243455
24.42,Googl,2020-07-21 16:48:17.272797
24.52,Googl,2020-07-21 18:00:04.813934
24.52,Googl,2020-07-22 10:14:39.029894
24.5,Googl,2020-07-22 16:13:49.554512
24.52,Googl,2020-07-23 06:23:59.640127
24.52,Googl,2020-07-23 07:59:20.752560
24.52,Googl,2020-07-23 08:51:10.297574
24.45,Googl,2020-07-23 15:32:54.215342
24.52,Googl,2020-07-24 05:50:39.294453
24.52,Googl,2020-07-24 05:59:41.930354
24.52,Googl,2020-07-24 06:21:17.482082
24.52,Googl,2020-07-24 15:47:51.641223
24.5,Googl,2020-07-24 17:14:03.566670
24.5,Googl,2020-07-24 18:35:59.006913
24.52,Googl,2020-07-24 21:14:33.579736
24.5,Googl,2020-07-26 00:23:02.011352
24.52,Googl,2020-07-26 09:12:09.909143
24.52,Googl,2020-07-26 10:37:19.759087
24.52,Googl,2020-07-26 16:59:58.928562
24.52,Googl,2020-07-26 17:06:17.526603
24.52,Googl,2020-07-26 17:19:11.010946
24.52,Googl,2020-07-27 11:05:28.728132
24.52,Googl,2020-07-27 13:05:16.624176
24.52,Googl,2020-07-27 18:55:35.168531
24.5,Googl,2020-07-28 04:47:33.289336
24.52,Googl,2020-07-28 11:19:08.283362
24.52,Googl,2020-07-28 14:01:40.105603
24.52,Googl,2020-07-28 17:12:53.809155
24.45,Googl,2020-07-29 00:26:37.725178
24.52,Googl,2020-07-29 17:19:52.241153
24.5,Googl,2020-07-29 17:58:59.240035
24.52,Googl,2020-07-29 20:30:04.098024
24.5,Googl,2020-07-30 10:00:26.422060
24.52,Googl,2020-07-30 10:09:52.187890
24.42,Googl,2020-07-30 15:07:49.444044
24.42,Googl,2020-07-30 15:10:00.107928
24.52,Googl,2020-07-30 20:42:49.203719
24.52,Googl,2020-07-31 06:16:34.469465
24.52,Googl,2020-07-31 06:37:59.756791
24.52,Googl,2020-07-31 10:37:57.440488
24.5,Googl,2020-07-31 12:02:04.867778
24.5,Googl,2020-07-31 17:29:40.788735
24.5,Googl,2020-07-31 19:09:17.754593
24.52,Googl,2020-07-31 23:18:16.748843
24.52,Googl,2020-08-01 00:15:17.571002
24.52,Googl,2020-08-01 09:38:22.666514
24.5,Googl,2020-08-01 11:21:33.219587
24.52,Googl,2020-08-01 15:14:11.058694
24.5,Googl,2020-08-01 17:17:50.674205
24.52,Googl,2020-08-01 20:55:30.714536
24.5,Googl,2020-08-02 08:21:04.824694
24.52,Googl,2020-08-02 15:33:29.127625
24.52,Googl,2020-08-02 16:00:21.179973
24.5,Googl,2020-08-02 16:24:23.303411
24.5,Googl,2020-08-02 16:46:33.360535
24.45,Googl,2020-08-02 20:27:05.957199
24.52,Googl,2020-08-03 07:01:47.575750
24.52,Googl,2020-08-03 10:14:04.606403
24.52,Googl,2020-08-03 17:34:14.544590
24.52,Googl,2020-08-03 19:03:58.327025
24.52,Googl,2020-08-04 00:01:31.542823
24.52,Googl,2020-08-04 05:25:41.582404
24.52,Googl,2020-08-04 13:04:05.664292
24.45,Googl,2020-08-04 18:39:59.773175
24.5,Googl,2020-08-04 22:31:37.480025
24.52,Googl,2020-08-05 18:23:25.985229
24.52,Googl,2020-08-05 18:36:07.549011
24.52,Googl,2020-08-05 22:41:37.051312
24.45,Googl,2020-08-06 01:19:37.812429
24.52,Googl,2020-08-06 10:18:57.819081
24.52,Googl,2020-08-06 12:08:46.067832
24.52,Googl,2020-08-06 13:03:56.887057
24.52,Googl,2020-08-07 00:49:54.848417
24.5,Googl,2020-08-07 02:31:32.387266
24.52,Googl,2020-08-07 14:56:46.373559
24.52,Googl,2020-08-07 19:13:40.423380
24.5,Googl,2020-08-07 20:11:52.396077
24.5,Googl,2020-08-08 11:29:22.061832
24.5,Googl,2020-08-08 13:31:44.267699
24.52,Googl,2020-08-08 13:52:01.185934
24.52,Googl,2020-08-08 19:16:17.207928
24.5,Googl,2020-08-08 19:33:29.623196
24.52,Googl,2020-08-09 09:10:46.673471
24.5,Googl,2020-08-09 11:01:16.962436
24.5,Googl,2020-08-09 15:14:35.128002
24.52,Googl,2020-08-09 16:33:16.870366
24.52,Googl,2020-08-09 18:45:37.467805
24.52,Googl,2020-08-09 19:33:18.365278
24.5,Googl,2020-08-10 14:00:57.689260
24.52,Googl,2020-08-10 14:43:58.820260
24.5,Googl,2020-08-10 15:24:12.591957
24.52,Googl,2020-08-10 16:28:25.838697
24.45,Googl,2020-08-10 17:35:08.858258
24.5,Googl,2020-08-10 17:49:36.699672
24.52,Googl,2020-08-10 21:17:45.737555
24.52,Googl,2020-08-10 23:39:34.334973
24.5,Googl,2020-08-11 00:22:24.920676
24.52,Googl,2020-08-11 18:35:42.342926
24.52,Googl,2020-08-11 19:03:53.996483
24.52,Googl,2020-08-12 10:06:59.828312
24.52,Googl,2020-08-12 11:13:03.211408
24.52,Googl,2020-08-12 14:59:46.895149
24.5,Googl,2020-08-12 22:03:49.438194
24.52,Googl,2020-08-13 12:05:44.323634
24.5,Googl,2020-08-13 14:42:29.229482
24.52,Googl,2020-08-13 17:52:35.654290
24.5,Googl,2020-08-13 23:33:11.533027
24.52,Googl,2020-08-14 20:16:14.303713
24.52,Googl,2020-08-14 23:31:49.479189
24.45,Googl,2020-08-15 13:27:05.471935
24.5,Googl,2020-08-15 16:21:49.169027
24.52,Googl,2020-08-15 16:39:59.575221
24.52,Googl,2020-08-16 15:05:26.975577
24.45,Googl,2020-08-17 15:07:58.464536
24.52,Googl,2020-08-17 17:03:03.019781
24.52,Googl,2020-08-17 17:13:33.971760
24.52,Googl,2020-08-17 17:34:14.277600
24.52,Googl,2020-08-17 18:33:59.190315
24.52,Googl,2020-08-17 18:36:52.192974
24.5,Googl,2020-08-17 19:18:13.282347
24.5,Googl,2020-08-18 07:01:56.600442
24.52,Googl,2020-08-18 15:30:12.140575
24.52,Googl,2020-08-18 21:29:04.155847
24.52,Googl,2020-08-18 21:29:09.424822
24.5,Googl,2020-08-18 22:13:54.028493
24.52,Googl,2020-08-18 22:32:17.647458
24.52,Googl,2020-08-19 05:53:37.952034
24.5,Googl,2020-08-19 08:25:17.448900
24.52,Googl,2020-08-19 10:48:50.707916
24.52,Googl,2020-08-19 11:09:48.871636
24.42,Googl,2020-08-20 08:39:39.750207
24.42,Googl,2020-08-20 09:00:41.626256
24.5,Googl,2020-08-20 16:18:56.292600
24.5,Googl,2020-08-21 18:01:42.618337
24.5,Googl,2020-08-21 18:30:20.578199
24.5,Googl,2020-08-21 18:34:17.248680
24.45,Googl,2020-08-22 14:50:37.185020
24.52,Googl,2020-08-23 05:59:05.063512
24.52,Googl,2020-08-23 06:23:53.654302
24.52,Googl,2020-08-23 11:10:09.063846
24.5,Googl,2020-08-23 16:07:34.865935
24.52,Googl,2020-08-23 16:19:09.702701
24.52,Googl,2020-08-23 16:35:24.276548
24.52,Googl,2020-08-23 17:11:31.617021
24.52,Googl,2020-08-23 20:41:33.577451
24.52,Googl,2020-08-24 05:50:41.717820
24.52,Googl,2020-08-24 08:20:25.590082
24.52,Googl,2020-08-24 12:52:58.167943
24.52,Googl,2020-08-24 14:17:44.170676
24.52,Googl,2020-08-24 14:31:23.100434
24.5,Googl,2020-08-24 15:52:05.721747
24.52,Googl,2020-08-24 17:19:51.189934
24.5,Googl,2020-08-24 21:17:40.180614
24.5,Googl,2020-08-25 11:33:37.440326
24.52,Googl,2020-08-25 13:15:14.937235
24.45,Googl,2020-08-25 17:27:17.612910
24.52,Googl,2020-08-25 20:41:09.167456
24.5,Googl,2020-08-26 02:39:16.007357
24.52,Googl,2020-08-26 08:08:00.027959
24.52,Googl,2020-08-26 09:43:56.563211
24.52,Googl,2020-08-26 11:30:49.775394
24.52,Googl,2020-08-26 17:26:53.990929
24.52,Googl,2020-08-26 17:43:44.965149
24.52,Googl,2020-08-26 20:21:54.406369
24.5,Googl,2020-08-27 02:10:06.763744
24.52,Googl,2020-08-27 09:34:23.367662
24.42,Googl,2020-08-27 16:33:50.939029
24.52,Googl,2020-08-27 20:38:26.065607
24.5,Googl,2020-08-28 19:48:52.726103
24.45,Googl,2020-08-28 20:46:44.776681
24.52,Googl,2020-08-28 21:19:33.908359
24.5,Googl,2020-08-28 22:30:50.960533
24.5,Googl,2020-08-29 06:38:02.033705
24.52,Googl,2020-08-29 17:56:11.244654
24.52,Googl,2020-08-29 22:40:10.475276
24.52,Googl,2020-08-30 09:30:52.832413
24.52,Googl,2020-08-30 11:57:08.441292
24.5,Googl,2020-08-30 19:43:08.149989
24.45,Googl,2020-08-30 21:30:07.919167
24.52,Googl,2020-08-31 15:52:21.076383
24.52,Googl,2020-09-01 13:56:27.878786
24.5,Googl,2020-09-01 21:50:04.854740
24.52,Googl,2020-09-02 10:07:23.582337
24.52,Googl,2020-09-02 14:11:06.572974
24.52,Googl,2020-09-02 16:55:05.087944
24.52,Googl,2020-09-02 17:26:36.908939
24.5,Googl,2020-09-02 19:37:07.133404
24.5,Googl,2020-09-03 08:24:41.816088
24.5,Googl,2020-09-03 12:56:12.883439
24.5,Googl,2020-09-03 15:12:24.084062
24.52,Googl,2020-09-03 15:14:30.748004
24.45,Googl,2020-09-03 17:14:46.993085
24.5,Googl,2020-09-03 21:05:48.512996
24.52,Googl,2020-09-04 16:41:43.155517
24.52,Googl,2020-09-04 18:08:38.635470
24.5,Googl,2020-09-04 19:27:51.442742
24.52,Googl,2020-09-05 07:04:21.337947
24.52,Googl,2020-09-05 08:25:56.522599
24.52,Googl,2020-09-05 13:17:28.351689
24.52,Googl,2020-09-05 13:51:55.162780
24.52,Googl,2020-09-05 14:05:47.148518
24.52,Googl,2020-09-05 14:09:32.541504
24.52,Googl,2020-09-05 14:44:27.087265
24.52,Googl,2020-09-05 15:22:37.318969
24.52,Googl,2020-09-05 17:38:23.091662
24.5,Googl,2020-09-06 04:13:52.393936
24.52,Googl,2020-09-06 06:08:24.965611
24.52,Googl,2020-09-06 13:16:43.648624
24.52,Googl,2020-09-06 13:43:29.790636
24.5,Googl,2020-09-06 17:16:26.296338
24.42,Googl,2020-09-06 23:19:08.899547
24.52,Googl,2020-09-07 05:19:56.517651
24.52,Googl,2020-09-07 07:10:47.766918
24.52,Googl,2020-09-07 09:10:59.818047
24.52,Googl,2020-09-07 15:15:31.741093
24.52,Googl,2020-09-08 12:16:47.887099
24.52,Googl,2020-09-08 13:09:10.682909
24.52,Googl,2020-09-08 22:33:32.894200
24.52,Googl,2020-09-09 17:19:44.900870
24.52,Googl,2020-09-09 18:16:35.054775
24.52,Googl,2020-09-09 20:12:12.203533
24.5,Googl,2020-09-10 05:11:49.887764
24.52,Googl,2020-09-10 20:55:40.476204
24.5,Googl,2020-09-12 15:34:02.866033
24.52,Googl,2020-09-13 21:25:03.060657
24.5,Googl,2020-09-14 13:50:52.218895
24.5,Googl,2020-09-14 16:08:09.709261
24.52,Googl,2020-09-14 18:50:53.274207
24.52,Googl,2020-09-14 20:07:13.580585
24.52,Googl,2020-09-14 20:36:11.018491
24.52,Googl,2020-09-15 08:41:32.420626
24.52,Googl,2020-09-15 17:11:32.458649
24.52,Googl,2020-09-15 21:57:46.868224
24.52,Googl,2020-09-16 02:38:56.848242
24.45,Googl,2020-09-16 18:35:42.817204
24.52,Googl,2020-09-17 06:37:21.155077
24.52,Googl,2020-09-17 14:28:05.951595
24.5,Googl,2020-09-17 14:47:36.204262
24.52,Googl,2020-09-17 15:03:02.589974
24.52,Googl,2020-09-17 16:36:50.153041
24.52,Googl,2020-09-17 21:56:12.831765
24.5,Googl,2020-09-17 23:42:01.169394
24.5,Googl,2020-09-18 18:40:04.347205
24.45,Googl,2020-09-18 21:22:35.123633
24.5,Googl,2020-09-18 23:19:33.012661
24.5,Googl,2020-09-18 23:46:43.475413
24.5,Googl,2020-09-19 09:32:38.498526
24.52,Googl,2020-09-19 09:35:51.804483
24.52,Googl,2020-09-19 10:20:59.981082
24.52,Googl,2020-09-19 15:35:04.289960
24.52,Googl,2020-09-19 16:54:24.521844
24.52,Googl,2020-09-19 17:21:34.959756
24.52,Googl,2020-09-19 17:21:58.640086
24.52,Googl,2020-09-19 17:47:24.176947
24.5,Googl,2020-09-19 18:38:25.818734
24.52,Googl,2020-09-19 21:19:09.102313
24.52,Googl,2020-09-19 21:29:55.427126
24.52,Googl,2020-09-20 09:26:03.483843
24.52,Googl,2020-09-20 11:01:00.359351
24.52,Googl,2020-09-20 11:23:36.148224
24.52,Googl,2020-09-20 14:44:10.822574
24.45,Googl,2020-09-20 15:10:38.064490
24.45,Googl,2020-09-20 22:52:17.099404
24.52,Googl,2020-09-21 03:07:55.559914
24.52,Googl,2020-09-21 03:15:34.938505
24.52,Googl,2020-09-21 09:55:13.369403
24.5,Googl,2020-09-21 13:22:08.305484
24.52,Googl,2020-09-21 14:48:30.508394
24.52,Googl,2020-09-21 20:44:39.181796
24.52,Googl,2020-09-22 11:07:22.734956
24.52,Googl,2020-09-22 13:21:03.182769
24.52,Googl,2020-09-22 13:24:48.368885
24.52,Googl,2020-09-22 13:48:09.617311
24.52,Googl,2020-09-22 15:22:58.220345
24.52,Googl,2020-09-22 15:25:07.838535
24.52,Googl,2020-09-22 17:58:02.204940
24.52,Googl,2020-09-22 21:10:27.797953
24.52,Googl,2020-09-23 12:31:47.741041
24.52,Googl,2020-09-23 19:25:32.556613
24.52,Googl,2020-09-23 21:29:50.323799
24.52,Googl,2020-09-24 05:16:20.133864
24.52,Googl,2020-09-24 13:17:51.496199
24.52,Googl,2020-09-24 14:11:45.912375
24.45,Googl,2020-09-24 15:56:50.170890
24.5,Googl,2020-09-24 17:17:09.546273
24.52,Googl,2020-09-24 17:52:43.773335
24.52,Googl,2020-09-24 18:25:33.839480
24.52,Googl,2020-09-25 14:47:32.056551
24.52,Googl,2020-09-25 15:19:23.579278
24.5,Googl,2020-09-25 15:31:58.231559
24.5,Googl,2020-09-25 16:39:23.493684
24.5,Googl,2020-09-25 18:37:48.778795
24.52,Googl,2020-09-25 20:03:47.616910
24.52,Googl,2020-09-26 05:26:20.881400
24.52,Googl,2020-09-26 09:56:59.190271
24.52,Googl,2020-09-26 10:21:17.834109
24.52,Googl,2020-09-26 13:39:27.766825
24.52,Googl,2020-09-26 19:29:07.629946
24.52,Googl,2020-09-26 20:00:25.352148
24.52,Googl,2020-09-27 10:06:57.722261
24.52,Googl,2020-09-27 11:04:48.145702
24.52,Googl,2020-09-27 21:41:51.781441
24.45,Googl,2020-09-27 21:52:44.077842
24.52,Googl,2020-09-28 10:20:06.422628
24.5,Googl,2020-09-28 12:10:24.771763
24.52,Googl,2020-09-28 21:02:14.479848
24.52,Googl,2020-09-28 21:31:41.795566
24.52,Googl,2020-09-29 11:10:00.479769
24.52,Googl,2020-09-29 18:49:36.608564
24.52,Googl,2020-09-29 18:50:08.026414
24.5,Googl,2020-09-29 19:35:07.390480
24.52,Googl,2020-09-30 00:04:55.463256
24.52,Googl,2020-09-30 10:10:17.233042
24.52,Googl,2020-09-30 11:38:04.625292
24.52,Googl,2020-09-30 14:27:03.744465
24.52,Googl,2020-09-30 14:38:45.448704
24.52,Googl,2020-09-30 15:20:25.024356
24.52,Googl,2020-09-30 20:32:49.977476
24.52,Googl,2020-10-01 09:35:29.493638
24.52,Googl,2020-10-01 09:49:43.832435
24.52,Googl,2020-10-01 15:15:11.067740
24.52,Googl,2020-10-01 16:08:27.929258
24.45,Googl,2020-10-02 02:42:57.279933
24.52,Googl,2020-10-02 14:20:59.079751
24.52,Googl,2020-10-02 16:34:53.276020
24.5,Googl,2020-10-02 16:58:15.020581
24.52,Googl,2020-10-02 17:03:30.646707
24.42,Googl,2020-10-02 19:43:18.461565
24.5,Googl,2020-10-03 00:36:41.798166
24.52,Googl,2020-10-03 12:17:00.258260
24.52,Googl,2020-10-03 13:02:07.118782
24.45,Googl,2020-10-04 15:13:13.925690
24.52,Googl,2020-10-04 15:51:05.453608
24.52,Googl,2020-10-04 16:51:50.297480
24.52,Googl,2020-10-04 23:37:42.004732
24.52,Googl,2020-10-05 11:15:59.806452
24.52,Googl,2020-10-05 12:01:12.293051
24.52,Googl,2020-10-05 13:07:10.009916
24.52,Googl,2020-10-05 14:18:16.240510
24.52,Googl,2020-10-05 15:33:26.068165
24.42,Googl,2020-10-05 20:58:43.698765
24.52,Googl,2020-10-05 21:50:00.728426
24.5,Googl,2020-10-06 03:33:16.675461
24.52,Googl,2020-10-06 11:01:37.763331
24.42,Googl,2020-10-06 14:03:28.550182
24.52,Googl,2020-10-06 15:35:19.540934
24.5,Googl,2020-10-06 16:34:58.087136
24.52,Googl,2020-10-07 08:01:35.093650
24.52,Googl,2020-10-07 12:00:24.082550
24.52,Googl,2020-10-07 16:52:28.797326
24.52,Googl,2020-10-07 18:30:19.854912
24.5,Googl,2020-10-07 19:05:38.284478
24.5,Googl,2020-10-08 00:20:51.723793
24.52,Googl,2020-10-08 06:36:33.182847
24.52,Googl,2020-10-08 11:53:55.889989
24.5,Googl,2020-10-08 16:19:44.431451
24.5,Googl,2020-10-08 17:43:06.725981
24.52,Googl,2020-10-08 17:43:15.104130
24.5,Googl,2020-10-08 18:44:46.814206
24.5,Googl,2020-10-08 19:57:46.556827
24.52,Googl,2020-10-08 20:20:17.850034
24.52,Googl,2020-10-08 20:33:08.899905
24.52,Googl,2020-10-09 21:37:13.892413
24.45,Googl,2020-10-09 22:00:05.554917
24.52,Googl,2020-10-10 10:16:40.528667
24.52,Googl,2020-10-10 13:16:09.021691
24.52,Googl,2020-10-10 23:46:03.894551
24.52,Googl,2020-10-11 06:49:59.019341
24.5,Googl,2020-10-11 10:07:43.620127
24.52,Googl,2020-10-11 12:53:17.690887
24.52,Googl,2020-10-11 18:36:03.465153
24.52,Googl,2020-10-12 17:23:43.524297
24.42,Googl,2020-10-12 19:08:16.305588
24.52,Googl,2020-10-13 06:40:15.261349
24.52,Googl,2020-10-13 10:08:28.414262
24.52,Googl,2020-10-13 11:34:05.357114
24.52,Googl,2020-10-13 15:34:18.851756
24.52,Googl,2020-10-13 18:55:44.535246
24.52,Googl,2020-10-13 21:03:43.946487
24.52,Googl,2020-10-14 00:31:16.642256
24.5,Googl,2020-10-14 03:39:55.251999
24.52,Googl,2020-10-14 13:55:28.945709
24.52,Googl,2020-10-14 15:50:17.465731
24.52,Googl,2020-10-14 17:01:56.098092
24.52,Googl,2020-10-14 22:39:56.377833
24.52,Googl,2020-10-15 05:41:16.744516
24.52,Googl,2020-10-15 05:43:36.774012
24.52,Googl,2020-10-15 05:43:49.729325
24.45,Googl,2020-10-15 14:01:21.707221
24.52,Googl,2020-10-15 17:41:51.071039
24.5,Googl,2020-10-15 17:44:11.972640
24.5,Googl,2020-10-15 19:08:08.305039
24.52,Googl,2020-10-15 20:44:37.637594
24.5,Googl,2020-10-15 21:27:49.862033
24.52,Googl,2020-10-16 08:00:12.969012
24.52,Googl,2020-10-16 12:27:48.583055
24.52,Googl,2020-10-16 17:13:58.285959
24.52,Googl,2020-10-16 19:42:38.736538
24.52,Googl,2020-10-17 17:11:13.410527
24.52,Googl,2020-10-17 17:21:36.935096
24.52,Googl,2020-10-17 21:56:30.661299
24.52,Googl,2020-10-18 08:56:15.486593
24.5,Googl,2020-10-18 13:55:12.936742
24.52,Googl,2020-10-18 15:27:00.824573
24.45,Googl,2020-10-18 15:54:56.067917
24.52,Googl,2020-10-18 18:31:31.350420
24.52,Googl,2020-10-19 13:58:01.116798
24.52,Googl,2020-10-19 17:43:27.433459
24.52,Googl,2020-10-19 18:55:13.554400
24.5,Googl,2020-10-19 21:46:40.046698
24.5,Googl,2020-10-20 07:12:27.297878
24.5,Googl,2020-10-20 14:56:11.660460
24.52,Googl,2020-10-20 18:14:45.334218
24.5,Googl,2020-10-20 18:59:32.243301
24.42,Googl,2020-10-20 20:39:38.198513
24.52,Googl,2020-10-20 21:10:17.006745
24.52,Googl,2020-10-21 04:11:16.599105
24.52,Googl,2020-10-21 15:29:59.608697
24.52,Googl,2020-10-21 15:37:09.695072
24.52,Googl,2020-10-21 20:19:50.160253
24.5,Googl,2020-10-22 03:35:59.648475
24.5,Googl,2020-10-22 15:21:57.243842
24.52,Googl,2020-10-22 15:37:21.283813
24.52,Googl,2020-10-22 17:14:48.062358
24.52,Googl,2020-10-22 19:02:45.266097
24.5,Googl,2020-10-22 19:27:18.568682
24.45,Googl,2020-10-22 19:42:10.967261
24.5,Googl,2020-10-23 15:56:23.502636
24.45,Googl,2020-10-23 20:08:04.966308
24.5,Googl,2020-10-23 21:47:25.169211
24.52,Googl,2020-10-24 11:58:26.346039
24.52,Googl,2020-10-24 13:12:29.439270
24.52,Googl,2020-10-24 15:37:31.187081
24.52,Googl,2020-10-24 18:33:26.595334
24.52,Googl,2020-10-24 19:32:59.170945
24.52,Googl,2020-10-25 07:03:25.892378
24.52,Googl,2020-10-25 10:43:46.614526
24.45,Googl,2020-10-25 20:08:28.703304
24.5,Googl,2020-10-26 00:40:45.304300
24.52,Googl,2020-10-26 15:12:59.582777
24.52,Googl,2020-10-26 16:05:37.039478
24.42,Googl,2020-10-26 17:14:19.096926
24.52,Googl,2020-10-26 21:16:17.961512
24.5,Googl,2020-10-27 02:43:08.594546
24.52,Googl,2020-10-27 05:26:06.058812
24.52,Googl,2020-10-27 10:18:39.248629
24.52,Googl,2020-10-27 17:19:35.549315
24.52,Googl,2020-10-27 19:08:05.775459
24.5,Googl,2020-10-28 07:35:39.743922
24.5,Googl,2020-10-28 08:51:07.617727
24.52,Googl,2020-10-28 09:40:09.870518
24.52,Googl,2020-10-28 13:17:05.852445
24.52,Googl,2020-10-28 14:49:07.695727
24.45,Googl,2020-10-28 21:02:34.104589
24.52,Googl,2020-10-29 10:37:45.228994
24.52,Googl,2020-10-29 19:51:26.658993
24.52,Googl,2020-10-29 20:17:22.963269
